id,userId,projectId,sessionId,startedAt,completedAt,abandonedAt,timeSpentMinutes,stepReached,status,step1Completed,step2Completed,step3Completed,step4Completed,wasSaved,wasRestored,saveCount,deviceType,browserInfo,userAgent,createdAt,updatedAt
cmeq151620003la0496ykbp8r,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,app_session_1756060597784_8ktp8rkc1,8/24/2025 18:36:38,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0",8/24/2025 18:36:38,8/24/2025 18:37:38
cmeq16c0g0003l2049h9dgy2b,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,app_session_1756060658498_svkg7avn0,8/24/2025 18:37:38,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0",8/24/2025 18:37:38,8/24/2025 18:37:38
cmeq16ces0005kz04mg1wcf8n,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,app_session_1756060659027_da7tsu0kf,8/24/2025 18:37:39,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0",8/24/2025 18:37:39,8/24/2025 18:38:02
cmeq16tz60005la04r7spj0iq,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,app_session_1756060681778_vd0o3dl69,8/24/2025 18:38:02,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0",8/24/2025 18:38:02,8/24/2025 18:38:02
cmeq16uez0005l2040nkn00zw,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,app_session_1756060682349_qtvxzkqy5,8/24/2025 18:38:02,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0",8/24/2025 18:38:02,8/24/2025 18:38:14
cmeq173ph0003l8044ei2njd3,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,app_session_1756060694405_86184tm75,8/24/2025 18:38:14,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0",8/24/2025 18:38:14,8/24/2025 18:38:14
cmeq1745d0007la04wnp2rbf9,cmeq04g2j0000jo04e9v51l0h,cmdnev8a2000r47bcq4a5ecq3,app_session_1756060694976_8c89f95ki,8/24/2025 18:38:15,8/24/2025 18:40:37,,2,4,COMPLETED,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 OPR/120.0.0.0",8/24/2025 18:38:15,8/24/2025 18:40:37
cmeq5ocd30003jh04uwm1cks2,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068217123_rncjo7cet,8/24/2025 20:43:37,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:43:37,8/24/2025 20:49:19
cmeq5vngm0005jh04hbozon9w,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068558114_mu240lgai,8/24/2025 20:49:18,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:49:18,8/24/2025 20:49:18
cmeq5vojc0001l404ndj1cvhd,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068559504_ujx023tqo,8/24/2025 20:49:20,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:49:20,8/24/2025 20:50:02
cmeq5wl6w0003l404ypnw97dh,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068601911_19vk2vuvq,8/24/2025 20:50:02,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:50:02,8/24/2025 20:50:02
cmeq5wljt0001l204nbp74vai,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068602392_y2gzv3mo9,8/24/2025 20:50:02,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:50:02,8/24/2025 20:51:49
cmeq5yvfn0003l204ptu69zcx,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068708498_bcbiwmg5k,8/24/2025 20:51:49,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:51:49,8/24/2025 20:51:49
cmeq5yvtz0005l404cupfcpxr,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068709017_ln1ttge0l,8/24/2025 20:51:49,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:51:49,8/24/2025 20:54:01
cmeq61pt70005l20458r3nfx9,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068841177_ny2dpogtb,8/24/2025 20:54:01,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:54:01,8/24/2025 20:54:01
cmeq61q1s0007l40462u2x0n0,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756068841491_q1cbklw7g,8/24/2025 20:54:01,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 20:54:01,8/24/2025 22:42:48
cmeq97aic0001ib04lka6i581,cmeq8n6qv0000ju046gfud2yx,cmdnet6ze0008475bbkbutcdd,app_session_1756074139891_5q7cberub,8/24/2025 22:22:20,,8/24/2025 22:22:21,0,1,ABANDONED,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,mobile,Safari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",8/24/2025 22:22:20,8/24/2025 22:22:21
cmeq98ngi0003ib04vslyuzzu,cmeq8n6qv0000ju046gfud2yx,cmdnet6ze0008475bbkbutcdd,app_session_1756074203569_lpmxwuqxm,8/24/2025 22:23:24,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,mobile,Safari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",8/24/2025 22:23:24,8/24/2025 22:23:39
cmeq995aj0005ib04shbxll1k,cmeq8n6qv0000ju046gfud2yx,cmdnet6ze0008475bbkbutcdd,app_session_1756074226684_5fvhty1fr,8/24/2025 22:23:47,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,mobile,Safari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",8/24/2025 22:23:47,8/24/2025 22:24:07
cmeq99l5e0007ib04uvxcal8w,cmeq8n6qv0000ju046gfud2yx,cmdnet6ze0008475bbkbutcdd,app_session_1756074247235_fcy5tpezv,8/24/2025 22:24:07,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,mobile,Safari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",8/24/2025 22:24:07,8/24/2025 22:24:07
cmeq99lk00009ib04ilg38ic3,cmeq8n6qv0000ju046gfud2yx,cmdnet6ze0008475bbkbutcdd,app_session_1756074247776_t4lq9ze3e,8/24/2025 22:24:08,8/24/2025 22:24:54,,1,4,COMPLETED,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,mobile,Safari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",8/24/2025 22:24:08,8/24/2025 22:24:54
cmeq9xlir0001l704z5t7c6a3,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756075367368_yj7lnh5tq,8/24/2025 22:42:47,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 22:42:47,8/24/2025 22:45:34
cmeq9xlqg0001l604ka69tg6d,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756075367501_qp791nw4d,8/24/2025 22:42:48,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 22:42:48,8/24/2025 22:42:48
cmeqa15mv0001kz04xt8fkvzu,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756075533393_437p50f7o,8/24/2025 22:45:34,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 22:45:34,8/24/2025 22:45:34
cmeqa15wa0001jx046sb0w9j3,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756075533836_npxsu92vm,8/24/2025 22:45:34,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 22:45:34,8/24/2025 22:47:01
cmeqa30t40001l104b4gtj1hc,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756075620552_td0i5wjyw,8/24/2025 22:47:01,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 22:47:01,8/24/2025 22:47:01
cmeqa31250003kz04efqhhnub,cmdhlspvo00024793xdi0r7f5,cmdnet6ze0008475bbkbutcdd,app_session_1756075620879_h619uyv0u,8/24/2025 22:47:01,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,tablet,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",8/24/2025 22:47:01,8/26/2025 18:59:33
cmeqqllyc0001ju040v6c0fad,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103361523_7xaefku2t,8/25/2025 6:29:22,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:29:22,8/25/2025 6:30:09
cmeqqmmon0001ky04scgml6r8,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103409239_b5panlyr1,8/25/2025 6:30:09,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:30:09,8/25/2025 6:30:57
cmeqqmmvm0001ld04t8b8eqlr,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103409195_jxk8iqchp,8/25/2025 6:30:09,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:30:09,8/25/2025 6:30:09
cmeqqnnp10001l1047ifv8awg,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103457093_x49i67wu1,8/25/2025 6:30:57,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:30:57,8/25/2025 6:30:57
cmeqqno7m0003ju04z8s6y2wv,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103457860_jlr2ynf2g,8/25/2025 6:30:58,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:30:58,8/25/2025 6:32:14
cmeqqpaoz0005ju04k5fqtall,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103533652_na4oqigse,8/25/2025 6:32:14,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:32:14,8/25/2025 6:32:14
cmeqqpb0j0003ld04rawqawf0,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103534070_mqjvcui8v,8/25/2025 6:32:14,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:32:14,8/25/2025 6:33:03
cmeqqqcqz0005ld04nbfjy884,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103582974_sbjagp0kg,8/25/2025 6:33:03,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:33:03,8/25/2025 6:33:03
cmeqqqdan0003k204g9krgjd7,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103583678_b07th6jsu,8/25/2025 6:33:04,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:33:04,8/25/2025 6:33:22
cmeqqqrf50007ju04wn39ytbq,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103601986_9p3lde3vp,8/25/2025 6:33:22,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:33:22,8/25/2025 6:33:22
cmeqqqrrz0003ky04qxwdq9s0,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103602448_geera4dzq,8/25/2025 6:33:22,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:33:22,8/25/2025 6:37:20
cmeqqvvf80001l504poo4y8kh,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103840451_l3gheop1l,8/25/2025 6:37:20,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:37:20,8/25/2025 6:37:20
cmeqqvvyj0003l104f3ezcdrv,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103841072_uqkx6o7cg,8/25/2025 6:37:21,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:37:21,8/25/2025 6:38:30
cmeqqxd8m0005ky04k76esjsq,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103910094_hlp5cmdmm,8/25/2025 6:38:30,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:38:30,8/25/2025 6:38:30
cmeqqxdnz0005k204vb7x1ei6,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103910661_v949efz3i,8/25/2025 6:38:31,,,,3,IN_PROGRESS,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:38:31,8/25/2025 6:39:32
cmeqqyov60007k204uw7sluxz,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103971921_hynwfmvf0,8/25/2025 6:39:32,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:39:32,8/25/2025 6:39:32
cmeqqypck0007ld04llvlg7gf,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103972470_g25hitjcn,8/25/2025 6:39:32,,,,4,IN_PROGRESS,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:39:32,8/25/2025 6:39:37
cmeqqz3wj0007ky04mwfkp8al,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756103991410_ooifhqwz8,8/25/2025 6:39:51,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:39:51,8/25/2025 6:40:51
cmeqr0dnf0009k20434649d45,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756104050699_4q435r7e3,8/25/2025 6:40:51,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:40:51,8/25/2025 6:40:51
cmeqr0e050009ju04lapcah10,cmejyic180000l704p2x148lc,cmdneuy53000147bchyjf8l90,app_session_1756104051157_l0wphhzwt,8/25/2025 6:40:51,8/25/2025 6:41:19,,0,4,COMPLETED,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 6:40:51,8/25/2025 6:41:19
cmeqr1y59000bju04oq5qfnjx,cmeqqop3y0000k204jb4jx3gc,cmdnev61g000l47bcqvcbqxqb,app_session_1756104123917_ok7ckdsgk,8/25/2025 6:42:04,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,desktop,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:142.0) Gecko/20100101 Firefox/142.0,8/25/2025 6:42:04,8/25/2025 6:42:22
cmeqrpzgv0001l804j67c40yt,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,app_session_1756105245125_xaedufyqp,8/25/2025 7:00:45,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 7:00:45,8/25/2025 7:01:02
cmeqrqcds000dk2047cx6j5h0,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,app_session_1756105262025_sz41gjeji,8/25/2025 7:01:02,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 7:01:02,8/25/2025 7:01:02
cmeqrqdal0003l804bk7ep8z3,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,app_session_1756105263283_n7fdigfad,8/25/2025 7:01:03,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 7:01:03,8/25/2025 7:01:25
cmeqrqttr0001ic04bo6tbjxq,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,app_session_1756105284720_xie8yeam5,8/25/2025 7:01:25,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 7:01:25,8/25/2025 7:01:25
cmeqrqume0001ie04y5tm0gvf,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,app_session_1756105285664_qyrge243m,8/25/2025 7:01:26,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 7:01:26,8/25/2025 7:01:47
cmeqrrapu0001jv04drkhgc4a,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,app_session_1756105306611_60nlgerle,8/25/2025 7:01:47,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 7:01:47,8/25/2025 7:01:47
cmeqrrb7m0005l804jk186qp3,cmejyic180000l704p2x148lc,cmdnev921000t47bctzmxc0my,app_session_1756105307249_fe9y12yjx,8/25/2025 7:01:47,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/25/2025 7:01:47,8/25/2025 7:02:02
